,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
2151,7233	1972	Graduation	Married	69209	0	0	17-09-2012	4	496	32	849	229	48	128	2	5	3	6	4	0	0	0	1	0	0	3	11	0,"We tried it for the first time the other day and it passed the ""picky kid test"" here at home.  We'll be getting more."
2152,9481	1976	Graduation	Married	17148	1	0	28-01-2014	80	9	9	11	13	10	16	4	3	1	3	8	0	0	0	0	0	0	3	11	0,"I'd tried another flavor from Mio and hated it. It had too much of a chemical-y taste to it and just didn't seem to live up to all of the hype that had been going on about it. I decided to give the mix another try via Vine, so I tried this flavor. The flavor is about what I expected as well as a little better.<br /><br />The good about this flavor is that it's drinkable. If you're any type of Southern person then you're going to be disappointed in some regards to this flavor because it doesn't come close to matching real sweet tea, so don't even begin to have any hopes for that. However, apart from that this actually isn't that bad flavor-wise. Yes, you can instantly tell that this is a mix of chemical tastes rather than a tall glass of proper sweet tea, but for a chemical drink it isn't bad. I actually didn't mind finishing off the glass I'd made.<br /><br />The bad is that the mix looks completely unappetizing going into the water and that somehow I still felt thirsty after drinking this up. It looks pretty much like a bunch of chemicals mixing in with water, but most importantly the chemicals seemed to irritate my throat a little and make me feel like I was still thirsty. However, I'm more than willing to accept that maybe it's just my mind playing tricks on me.<br /><br />Overall this isn't bad, but it isn't great either. If it's on sale I might pick this flavor up to throw in a picnic basket and as far as non-real sweet tea goes, it's not bad. It's just that this isn't exactly something I want to run out and buy either."
2153,7699	1969	Graduation	Widow	40590	1	1	02-10-2013	30	154	0	50	6	11	37	5	3	4	3	6	1	0	0	0	0	0	3	11	0,"If you like tortellini, the Napoleon brand won't disappoint you.  It cooks quickly and has a nice spinach and cheese flavor.  With a pesto sauce it's very tasty. For our large family, I have to fix two boxes so it's a little bit expensive at $3+ per box.  But overall I am pleased with the texture and taste of these tortellini."
2154,2711	1976	Master	Together	30560	1	0	27-06-2013	6	9	1	5	4	5	7	1	1	0	3	7	0	0	0	0	0	0	3	11	0,"I absolutely recommend this tea!!!<br />I love this tea, I enjoy it every morning... I've been a coffee drinker most all of my adult life, and since I started drinking this tea, my coffee pot hasn't been used... lol I've also made sun-tea with the bags, and was surprised at how much my family liked it over ice.<br />The only reason I gave it only 4stars, is because some of the staples on the bags on not on securely."
2155,8933	1983	2n Cycle	Married	32146	1	0	12-05-2014	16	26	3	23	4	7	3	2	2	0	4	6	0	0	0	0	0	0	3	11	0,"You could suffer from chip addiction after consuming these.  One bite and you'll never turn back.  They are crispy with just the right amount of salt.  Great for gluten-free diets.  Simple, pure ingredients are a big plus.  Truly a keeper."
2156,8726	1964	2n Cycle	Divorced	41713	1	1	29-04-2014	57	77	8	44	10	10	25	5	3	1	4	6	0	0	0	0	0	0	3	11	0,The reason that they are charging so much for Quaker Oat Bran cold cereal is probably because it has been discontinued by Quaker. It is not available in the grocery store so what is for sale on Amazon is probalbly what is left over. Be careful that it is not past its fresh date.
2157,1515	1975	Master	Together	34176	0	1	22-01-2014	9	11	2	7	4	2	2	1	1	0	3	3	0	0	0	0	0	0	3	11	0,"My boy is now 17 months old and I have been giving him prunes since he was 6 months old. It helps with digestion and he loves it! Every day I'll give him half a jar, sometimes a full jar along with his regular food. I mix it with his oatmeal and he loves it! I buy the organic one, since it's much better and I buy it in bulk, two trays at a time (24 jars!) and we are never without prune puree in our house!"
2158,5186	1955	PhD	Married	58482	0	1	12-03-2014	59	576	7	115	19	7	7	2	7	4	9	6	0	1	0	0	0	0	3	11	0,I've been using Fenugreek for about 2 weeks now.  I LOVE IT!  It works great.  I bought Fenugreek because I'm a working mom who pumps 2-3 times a day at work. I was worried that I wouldn't be able to keep up with my babies needs because my first 2 weeks back at work the baby ate more at daycare than I could pump.  Within a few days of taking the Fenugreek I was pumping more than he was eating.  I no longer have fears that I'll have to supplement with formula.
2159,10157	1965	Graduation	Single	59686	0	1	25-01-2014	78	89	15	89	34	42	5	1	4	1	6	4	0	0	0	0	0	0	3	11	0,"I got what I wanted.  This is GMO free canola oil (most canola - rapeseed- is GMO in the US).  It arrived packaged very well, with no leaks.  I put 1/2 a cup in my Misto oil mister, and the rest is in a dark, cool pantry.  It's a total of 1/2 gallon of oil.  Yes, it's more expensive than regular store oil.  I had leukemia that was detected at the level of my chromosomes- I was genetically altered.  I'm trying to go as GMO-free as possible :)"
2160,5667	1964	PhD	Married	60896	0	1	11-10-2012	90	1013	30	399	60	46	153	3	9	10	4	6	0	0	0	0	0	0	3	11	1,"The first time we had this was at Dromoland Castle in Ireland.  They refresh the decanter every morning when cleaning your room.  It is so smooth, a little sweet and such a treat.  We can't find it anywhere in the States. Heard you have to get it in Ireland.  But, here it is, so we will be buying. :)"
2161,902	1980	Graduation	Together	62994	1	0	04-03-2014	74	224	12	48	4	12	12	1	6	2	4	6	0	0	0	0	0	0	3	11	0,"It's a good frigg'n coffee flavored sucking candy for god's sake. It's not caviar. It's not pate. And, the wrappers are a bitch to remove."
2162,977	1957	Graduation	Together	47320	0	1	01-08-2013	10	200	19	111	50	15	19	6	5	1	8	6	0	0	0	0	0	0	3	11	0,"Well, I assume most people who buy this have tried it once before and are buying it because they know they like it. However, if you are buying it without trying it then i can tell you that its got a great flavor of pepppermint and leaves you feeling fresh. I liked it and I am not very big on tea either, so i'd say its got a good flavor"
2163,7313	1949	2n Cycle	Widow	74859	0	0	03-06-2013	63	570	73	614	133	102	73	1	6	5	11	3	0	0	0	1	0	0	3	11	0,"I don't feed fish to Hanx too often, but this has become a go to occasional treat for him! He loves this stuff and devours it in a flash! I trust Weruva as a brand and so far like b.f.f. a lot, so does Hanx."
2164,7600	1992	Basic	Single	15253	1	0	28-10-2013	13	1	3	3	8	1	13	2	1	0	3	7	0	0	0	0	0	0	3	11	0,"I like hot chocolate and I drink a lot of it.  Naturally, I have experimented with many different hot chocolate mixes, including the big national brands.  Lake Champlain hot chocolate is my favorite. The Organic and the Old World are very good, but Traditional is my absolute favorite and I used to make special trips to out of the way stores just to get it. The Aztec is an interesting spicy change of pace. Sometimes when supplies run out I have had to make do with other brands and you can just tell the difference if like a really chocolaty taste. I am glad that Amazon is finally stocking it.  Try it and compare.  Try it for baking your favorite chocolate desserts.  Their chocolate bars are very good as well.<a href=""http://www.amazon.com/gp/product/B003SNYFAM"">Lake Champlain Hot Chocolate Mixes</a>"
2165,9706	1974	PhD	Single	31560	1	0	24-06-2013	98	62	1	20	4	0	7	2	2	1	3	8	0	0	0	0	0	0	3	11	0,"I have two small dogs who have [[ASIN:B00139ZPKM Newman's Own<br />#0174;Organics Advanced Dog Chicken & Rice Formula, 12.5 Pound Bag]]  Their only treats were Cheerios.  When I switched to Newman's Own brand, I was pleasantly surprised to notice they stopped their occasional vomiting.  With all the trouble caused by lack of standards in the industry, I immediately thought ""if I can't trust Paul Newman's foods, whose can I trust"".  And, they love it."
2166,2429	1954	Graduation	Divorced	72071	0	1	14-02-2013	4	531	69	300	150	138	150	3	5	4	8	2	0	0	0	0	0	0	3	11	0,I used to buy Gerber baby foods and was thrilled when they started carrying organic foods. Then I discovered that they add gelatin! Why? It is disgusting and has absolutely no nutritional value.  I will not be buying Gerber products again. Earth's Best is actually organic.
2167,3520	1990	Master	Single	91172	0	0	27-03-2013	94	162	28	818	0	28	56	0	4	3	7	3	1	0	1	1	1	0	3	11	1,"My wife loves iced coffee and is totally happy with this one. Which is what I expected,<br />I have never had a bad coffee from Green Mountain"
2168,10394	1984	Graduation	Married	90000	0	0	23-12-2013	91	675	144	133	94	192	241	1	4	8	5	1	1	0	1	1	0	0	3	11	0,"These caramel corn cobs are soft, chewy, and absolutely awesome!!  They literally melt in your mouth.  Best caramel corn I have ever had before.  You will NOT be disappointed!  And much cheaper if you buy the 18 pack.  I was paying $2.70 a piece at my local convenience store.  I culdn't find them anywhere else, so I ordered the 18-pack!  Enjoy..."
2169,4548	1981	Graduation	Single	41967	1	1	23-11-2013	66	23	4	10	0	2	15	1	1	0	3	4	0	0	0	0	0	0	3	11	0,"I had tried 3 different brands of puppy food in the market, Pro Pac performance puppy is the only food that my 12 weeks old lhasa poo puppy will eat.  I feed him a half cup in the morning & another a half cup in the evening.  I heat that up for 15 seconds in microwave or till a wee bit warm in touch, not hot, then put them in his bowl, he'll eat them all up in second.  He is also starting to gain weight!"
2170,9362	1965	Graduation	Single	69263	0	1	05-03-2014	14	492	5	32	13	5	21	1	9	1	7	6	0	1	0	0	0	0	3	11	0,"increased milk volume, but caused extreme gas/pain in the baby, so after 3 days -stopped using it entirely. Mother's Milk tea - worked but triggered colic. will give some formula if not able to produce enough."
2171,3968	1970	2n Cycle	Divorced	65706	0	0	28-06-2013	77	918	10	129	13	0	129	1	11	3	12	7	0	1	1	0	1	0	3	11	1,"Was thrilled to find this mix on Amazon.  My mom has been buying it for me when she can find it, but that's not always easy.  I add a bit of cooked ground beef or shredded chicken (I always keep some ready in the freezer for times like this), a can of diced tomatoes and a couple of undrained cans of beans (dark red kidney & pinto last night).  I cook uncovered for longer than the directions say, as it is less watery and more flavorful that way, I think.  My five-year-old daughter simply loves the soup and has thanked me no less than a dozen times in the fifteen hours since dinner.  We've got plenty of leftovers, with a dozen hearty one-cup servings (I measured).  And to my surprise, only 3 Weight Watchers points!  Next time I'm going to try adding broccoli cut into small pieces, (maybe even shredded spinach) to add even more nutrition.  Yum!!!"
2172,4084	1975	Graduation	Together	60934	0	1	17-01-2014	41	224	155	155	192	93	54	2	6	4	11	4	0	0	0	0	0	0	3	11	0,"I use Damage Repair conditioner because I suffer from terrible split ends. I've struggled to see the difference between many of the brands, most of which charge more for repair style conditioner. Clear Scalp was different from these.<br /><br />When I buy conditioner, I look out for two big things. Does it smell good and is it worth the money? The answer to both on these questions in the case of Clear Scalp is yes.<br /><br />This conditioner is only five dollars and comes in a pretty big container. It's a great value for your money. I plan on ordering more of this conditioner in the future."
2173,6721	1951	Graduation	Married	71965	0	1	29-07-2013	21	572	19	286	50	38	248	3	6	3	5	3	0	0	0	0	0	0	3	11	0,"Overall this does taste good..But, has a distinct maple syrup taste- and, I don't really like maple syrup:  Much less when that taste is present in a BBQ Snack Mix!  I was thinking that some of you may not either so you should be aware.<br />  Also an aftertaste seems to be there afterwards (so I took off 2stars for this).<br /><br />  However, the maple taste isn't totally overwhelming.  And, although this snack mix does taste mapley the BBQ taste is still flavorfully evident and it does still taste good:  So, since I tend to dislike maple that says a lot!<br /><br />  Also, this 1.5 ounce bag has less than 180cals and a lot of protein: 15grams Protein per bag, so it's recommended!"
2174,2829	1955	Graduation	Married	65210	0	1	10-03-2014	25	626	0	70	0	7	28	2	9	3	8	6	0	1	0	1	0	0	3	11	0,"I'll start with something really important to me- the sell by date.  I bought these cookies in January of 2010, and they are good until 9-2010, which is important to me, since I hate eating rancid food, so I just throw it out.  I've always loved these cookies, and my market sells them for much more than the subscribe price, so I'm happy to subscribe and save.  I love currants, and it's hard to find things flavored with them.  I have to admit, the currant taste is not strong, but they are delicious anyway, and I love the puff pastry.  Further, I'm allergic to GMO corn starch (genetically modified corn starch)- and just try to find cookies in US stores without corn starch (and 95% of all corn is modified in the US, and does not have to be labeled so).  So these are a real treat for me- since they are a cookie I can actually eat.<br /><br />The cookies are flaky, as puff pastry always is, and slightly sweet.  As other people have said, this is not a terribly sweet cookie, but it is quite sweet enough.  I enjoy mine with tea, and I also take them in my lunch.  If you take them in your lunch, put them in a little box- because they ARE delicate, and you might end up with delicious crumbs if you don't protect them.  I know this because I squashed them once."
2175,1772	1975	PhD	Married	79174	0	0	11-01-2013	2	1074	37	518	193	92	129	1	5	6	7	2	0	0	1	1	0	0	3	11	1,This coffee is very good and the purchase was very easy and shipping right on time.  Very Good!!!
2176,1544	1967	Master	Divorced	81380	0	0	22-12-2012	51	741	68	689	224	68	103	1	4	2	10	2	0	0	0	0	0	0	3	11	0,"TOTALLY ORGASMIC.  these chips are the best spicy chip i have ever tasted.  signed up for the subscribe and save option.  the case contained 15(FIFTEEN, FULL SIZED BAGS) OF CHIPS.  the price per unit equals $1.73  per package.  that is not even the cost of plain chips.  if you add the free shipping and the fast delivery, this deal is a steal.  so run like you stole something over to your computer and order the SPICY THAI CHIPS.  p.s.  even if you paid the going price of $30.00, you are still ahead of the curve.  ENJOY"
2177,492	1973	PhD	YOLO	48432	0	1	18-10-2012	3	322	3	50	4	3	42	5	7	1	6	8	0	0	0	0	0	0	3	11	0,"I use Splenda to make iced tea by the gallon. This is the perfect size. I don't run out too quickly, the bag is plenty big to get a scoop in, and the price is just perfect!! This is a bigger bag than I have found in any grocery store and lasts a lot time, and the bag reseals nicely. Highly recommend this item!"
2178,4377	1971	Graduation	Married	52914	0	1	07-01-2013	32	254	10	44	30	10	227	2	7	3	3	7	1	0	0	0	0	0	3	11	0,Love the product - only one of the General Foods International coffees that isn't too sweet..........only disappointment is that I cannot order more than a few cans at a time
2179,4541	1955	Graduation	Together	38946	0	1	24-10-2013	84	116	6	82	6	6	41	2	3	1	6	5	0	0	0	0	0	0	3	11	0,"The labeling on this product is deceptive, I recently purchased this item in the store thinking when it says Pennsylvania Dutch and Americas Favorite Mushroom I was buying food produced in the US only to get it home and find it was a product of China.  How sad that a company would try to do this."
2180,1321	1974	Graduation	Married	26067	1	0	04-11-2013	49	22	2	18	0	2	12	3	3	0	3	8	0	0	0	0	0	0	3	11	0,Petrodex Dental Chews - Small 24 ct<br />My dog loves these.  They are his favorite treats.
2181,8858	1972	PhD	Married	44325	0	1	07-03-2013	69	516	0	21	0	0	5	4	8	2	7	8	0	1	0	0	0	0	3	11	0,peach flavor could be stronger. I use it in iced tea and it makes a good fresh quality of tea.
2182,3266	1964	Graduation	Married	42523	0	0	23-04-2014	96	14	36	11	3	26	35	1	1	1	4	2	0	0	0	0	0	0	3	11	0,"Ya pop one in your mouth & enjoy.... that's the whole reason for these little guys to exist, so who's to say they're flops? I disagree wholeheartedly; they are PERFECT!!! My mouth doesn't care what they look like 'cause every single, beautiful gem is just as yummy as their so-called perfect lil' brothers & sisters! The adventure of discovery enhances each reach into the bag. Just let your tongue reveal whatever flavor happens to come up. After all, life's a gamble so let this be a pleasurable roll of the snack food dice!"
2183,11187	1978	Basic	Single	26487	1	0	20-05-2013	23	2	8	10	12	14	23	3	2	1	3	5	0	0	0	0	0	0	3	11	0,I ordered the sweet/hot jalapenos as I had run out of my last jar.  I love these.  A little pricy but good.
2184,8207	1957	2n Cycle	Married	53233	0	1	18-03-2014	18	28	0	9	3	0	0	1	1	0	3	4	0	0	0	0	0	0	3	11	0,"Some bags had some mold or insect problems, resulting in bitter taste<br />and malformed nut.  Email sent to producing factory was never responded<br />to, and I will not buy this brand again."
2185,9723	1960	Graduation	Married	67716	0	1	10-01-2013	8	530	142	217	62	9	56	4	7	4	13	5	0	1	0	0	0	0	3	11	0,"First of all, I ordered this product as pictured and got the Peanut Butter variety. I'm not sure if I was supposed to get Golden or PB, but I'll review the one I got.<br /><br />Why does Nabisco even use the Oreo name for these cookies? They taste good, but they're nothing like an Oreo. The creme isn't like Oreo creme, the single, extra-thin cookie wafer isn't anything like the two thick cookie wafers you get with an actual Oreo, and they're covered in chocolate. Honestly, I don't understand the marketing for this product at all. They took a cookie that has absolutely nothing to do with Oreos and called it an Oreo solely for the product recognition on store shelves. Frankly, it's annoying.<br /><br />So if you're looking for something that tastes anything like an Oreo cookie, this is not it.<br /><br />Do I like them?  Yes. They're OK. They're like the peanut butter Girl Scout cookies. I would probably refrain from buying them again, though. The number of cookies in the package is slightly disappointing, considering the price. I can find the same kind of cookie in a much more cost-effective package without the Oreo name to pump up the price.<br /><br />These are good peanut butter cookies (the ones I got were, anyway) but I was expecting a package of Oreos and got something that bears no resemblance to them. I'd rather they just sold them under a different name, and left the name ""Oreo"" to the familiar cookie with *two* chocolate wafers and a creme center."
2186,2666	1972	Master	Married	76234	0	1	06-02-2014	21	519	50	167	130	0	41	1	8	3	11	3	0	1	0	0	0	0	3	11	0,"There are a couple of uses this product is given at my house.<br /><br />My husband swears by it so much that we actually have the ""Subscribe & Save"" option for it (we get 2 12-packs every month).  He uses them when he's going to go out drinking with his buddies to avoid the next day hangover.  I've tried it for this purpose too but I couldn't vouch for it as much as he does because I've never experienced a real hangover just the occasional headache which I fix with a couple of aspirin.  He did use to get the whole spectrum of the hangover rainbow symptom (vomiting, nausea, headache, sensitivity to light and sound, dizziness, etc).  He swears that ever since he started drinking 5-hour energy before a night of drinking he's reduced his next day symptoms.  I do see him a bit more functional the next day and whether it's a placebo effect or an actual effect of 5-hour energy is disputable of course but I'm not claiming scientific certainty just personal experience.<br /><br />He also uses them in place of coffee when he's in a hurry and doesn't have time to make coffee.  Coffee in our household is more of an enjoyment but of course we do have the little caffeine habit that affects our productivity.  I actually do feel the same replacing one of these for a cup of coffee but nothing bits the deliciousness of a cup of coffee (the flavor of this thing is mediocre at best and absolutely horrendous at worst).  I've actually made the mistake of mixing a cup of coffee with one of these and I did feel jittery but if you just take the 5-hour energy without extra caffeine you should be OK. Of course if you are pretty much immune to caffeine at this point, both products at the same time won't make much of a difference.  I would be careful to drink more than two per day just because of the amount of vitamins contained in it.  You never know what kind of side effects you can get from OD'ing on vitamins.<br /><br />If you can get past the horrible flavor, I'd recommend it, otherwise stick to coffee."
2187,5721	1956	PhD	Married	84117	0	0	11-05-2014	60	611	76	749	59	45	26	1	7	10	6	2	0	0	1	0	0	0	3	11	0,"You can't find these mints in the stores, and they are just nice tasting mints that I love to take with me when travelling, & keep them at work to suck on. I like the peppermint & spearmint flavors."
2188,10652	1957	Master	Together	65487	0	0	10-01-2014	48	240	67	500	199	0	163	3	3	5	6	2	0	0	0	0	0	0	3	11	0,I have two VERY picky shih tzu's that have NEVER turned away from the Venison flavored ZiwiPeak. They eat it daily and are happy doggies! I recommend this product to anyone who has a picky pooch!
2189,1646	1972	Basic	Married	25224	1	0	16-03-2014	36	4	9	12	11	2	8	2	1	1	3	3	0	0	0	0	0	0	3	11	0,"I'm a regular stevia user, but this is the first, last, and only time I'll use this product -- or any stevia product that is artificially flavored or extracted with alcohol.  The chemical aftertaste from this product was overpowering and distasteful.  For a better stevia product, try SteviaClear by SweetLeaf -- the only stevia product I use."
2190,4418	1983	Master	Single	89616	0	0	25-02-2013	36	671	47	655	145	111	15	1	7	5	12	2	0	0	0	0	0	0	3	11	1,"I like a good, strong cup of coffee.  This is the best.  I also purchased the French Vanilla which is weak for my liking.  I would highly recommend the Sumatra Blend."
2191,2656	1971	Graduation	Divorced	40851	1	1	21-02-2013	63	23	1	7	0	4	24	1	1	1	2	7	0	0	0	0	0	0	3	11	0,I love wasabi and in particular the S&B brand. Finding it online at a great price was wonderful and the seller shipped it quickly. I will return to this seller again.
2192,7990	1947	Graduation	Married	27469	0	0	02-08-2012	2	9	1	2	3	2	0	1	0	0	3	6	0	0	0	0	0	0	3	11	0,"These compact bars pack a nice punch of taste, texture, and healthiness.  Given their largely natural contents and reasonably low sugar amount, I feel fine grabbing these for a snack on occasion."
2193,8722	1957	2n Cycle	Married	82347	0	0	06-11-2012	38	556	54	845	202	133	63	1	7	7	10	3	1	0	0	1	0	0	3	11	1,"I recently returned from visiting Hawaii and this coconut water was in all the ABC stores I visited. I am completely hooked. I used to drink Vitacoco Pineapple flavored coconut water because it had so much flavor, this product is plenty sweet and flavorful without anything added. Excellent product."
2194,7118	1957	Graduation	Married	73803	0	1	01-08-2012	61	833	80	363	52	26	174	2	9	5	6	6	1	0	0	0	0	0	3	11	1,"I ABSOLUTELY love this product, so when I saw that there were 1 and 2 star reviews, I had to write a review for myself. As a first time mom, I had high hopes of making my baby's own baby food, but once I returned to work, I felt as though I wouldn't have the time. Then a coworker recommended the Beaba to me, and I am so glad he did. It is a bit pricey, so I bought a used one, and as one reviewer pointed out, the water reserve did have some brown stuff in it. In order to clean the reserve, I used hot water and a toothbrush and scrubbed it all out. I have NEVER seen any of the brown get into the water after the steaming. Since I bought the item used, it didn't come with the manual, but it is so easy to use, that I didn't need one! After my first use, I was in love. For a full time working mom, this steamer blender makes me feel as though I was able to slave away in the kitchen all day to make the best possible food for my baby. Carrots and potatoes only take about 20 mins to steam, and then maybe 2 mins to blend up, so to all the people who say that it isn't big enough, how much food do you need to make?! I am able to make over 12 ounces at a time. Besides, this means that I can change it up for my little one so she doesn't have to eat the same thing day in and day out. And for all the naysayers out there saying that you get the same results with a blender and steamer, you're right. But you can wash dishes by hand too, or use the dishwasher! To all those on the fence about this product, BUY IT! [...]."
2195,2980	1952	Master	Single	8820	1	1	22-03-2013	52	12	0	13	4	2	4	4	3	0	3	8	0	0	0	0	0	0	3	11	0,"My kids love these snacks and I loved the variety! When buying in bulk, it's nice when there are different flavors in the same package ... no boredom here!"
2196,1839	1974	Graduation	Single	43322	0	0	21-04-2014	25	56	7	48	10	2	18	1	3	0	4	7	0	0	0	0	0	0	3	11	0,"I absolutely LOVE chocolate! My sugar runs low, no, I'm not diabetic ... but I do eat very healthy and I eat this chocolate quite a lot; whenever I need some extra glucose like before & during an exam, before & during a hike. I only eat good quality chocolate and there are a lot of healthy delicious chocolates but I have been eating this one for the last couple years. I used to only eat very dark chocolate, but 2 years ago my mom gave me some milk chocolate and I haven't been able to go back."
2197,10722	1973	Graduation	Together	55593	0	1	21-08-2013	63	293	8	124	11	4	106	2	6	6	3	6	1	0	0	0	0	0	3	11	0,Much much better than red bull or anything like that. You are awake and *alert* versus just having your heart pumping faster (due to influx of caffeine) and still being drowsy in your mind. Nothing bad to say about it.
2198,2632	1954	Graduation	Married	50501	1	1	18-06-2013	10	297	0	38	13	0	152	7	5	4	4	6	1	0	0	0	0	0	3	11	1,"I randomly bought this at a grocery store one day and absolutely LOVED it. I put this in all kinds of recipes (even mac & cheese) and it works miracles. It's THE BEST! I always use a lot of spices in my food, but this is the only one that I actually find myself craving at times. When I only had a couple teaspoons left I added it to my Parmesan shaker and it is heavenly that way as well."
2199,9014	1975	Graduation	Married	37085	1	1	26-06-2014	65	39	1	16	2	0	3	4	3	0	3	8	0	0	0	0	0	0	3	11	0,"Considering it was made out of potatoes....I don't get it, but I tried. Not my cup of tea, may work for other people."
2200,7620	1990	Basic	Single	16185	1	0	05-08-2013	71	5	11	16	21	8	45	2	2	2	2	8	0	0	0	0	0	0	3	11	0,Does not work with your one cup. Some cups empty Terrible product.Cups stop filling have way through causing spillage and quite a mess. Causes machine top half way spilling hot water everywhere and leaving quite a mess.Got a nasty burn from removing
2201,10968	1969	Graduation	Single	57731	0	1	23-11-2012	0	266	21	300	65	8	44	4	8	8	6	6	0	0	0	0	0	0	3	11	0,"I am so glad that I ordered this, I fixed some last night the aroma was beautiful and so was the taste. The fresh cinnamon that Davidson uses along with the orange spice was just what I was looking for. I drank a whole pot of tea all by myself, that's how good it was. I made it to strong because I'm used to drinking the tea bags from the grocery store, but now since I have found how much better and fresher Davidson's tea is there is no going back. Love this purchase!!!"
2202,11133	1973	PhD	YOLO	48432	0	1	18-10-2012	3	322	3	50	4	3	42	5	7	1	6	8	0	0	0	0	0	0	3	11	1,"This bread is ok but it lakes something. Its ok as toast.it doesnt make a good sadwitch. I dont know what elnce to say,ive said as much as I can say.."
2203,2736	1978	Graduation	Married	73807	0	1	02-01-2013	88	366	124	156	71	78	54	2	5	5	11	2	0	0	0	0	0	0	3	11	0,"Loving my Parachute Coconut oil! We use it for baby's diaper rashes and sore areas without altering the integrity of clothe diapers. We use it with cooking, in homemade baby wipe solution and hair care! Great product and great price!"
2204,1876	1990	Graduation	Married	18929	0	0	16-02-2013	15	32	0	8	23	4	18	1	1	0	4	6	0	0	0	0	0	0	3	11	0,"My kids beg for pop tarts, but since I don't want them to have the  high fructose corn syrup, I say no.  I found thiese and my Kids actually like them better than pop tarts.  The texture is far superior to pop tarts."
2205,5959	1968	Graduation	Single	35893	1	1	15-10-2012	80	158	0	23	0	0	18	6	3	1	5	8	0	0	0	0	0	0	3	11	0,"I have been drinking Twinings teas for years.  Twinings teas are consistently good.  Each tea bag comes in a sealed envelope which helps to keep it fresh.  Over a period of time, I have settled on two favorites.  These are the Darjeeling and Green teas.<br /><br /><a href=""http://www.amazon.com/gp/product/B000F4F95C"">Twinings Darjeeling Tea</a>: At one time, I used Twinings China Black Tea.  Unfortunately, they stopped selling that variety.  I tried others, but chose the Darjeeling tea for an afternoon tea and snack break.  It offers a nice strong flavor and deep color.  There is enough caffeine in this tea to provide a nice lift.<br /><br /><a href=""http://www.amazon.com/gp/product/B000F4DKAS"">Twinings Green Tea</a>:  There are quite a few varieties of green tea offered by Twinings. I prefer the pure green tea.  Interestingly, according to the product blurb, green tea is made from the same leaves as is black tea.  The difference is in the processing.  Green tea is lighter in color and has a more subtle taste.  In general, green teas have less caffeine than the darker teas.  I find that the Green tea is good for early evening.  It has just enough caffeine to provide some energy but not too much to keep me awake at night.<br /><br />I recommend both the Darjeeling and Green varieties of Twinings teas."
2206,1092	1980	Graduation	Married	61014	0	1	11-08-2012	17	269	129	495	182	43	29	4	9	3	4	7	0	0	0	0	0	0	3	11	0,"fast and easy.  I have been looking for that hot sauce for my girlfriend for christmas ,  this was the only place I could find it. Thanks for spicing up our lives. ha ha  Thank you."
2207,4333	1954	Graduation	Together	32144	1	1	23-03-2014	76	41	0	10	0	0	3	4	2	1	3	7	0	1	0	0	0	0	3	11	0,We switch to this decaf tea at night for a great cup of tea and no sleep problems. Thanks for a good cup of tea.
2208,3850	1963	Basic	Together	14918	0	1	07-12-2012	52	3	3	3	15	4	15	1	1	0	3	6	0	0	0	0	0	0	3	11	0,"Being interested in Matzo products and in dumplings for chicken soup, I ordered a bottle.  I am glad I did, we greatly enjoyed adding the Matzo Balls in Broth to our homemade soup.  We plan to order more very, very soon."
2209,6168	1963	Graduation	Divorced	45146	1	1	15-07-2013	28	33	0	5	0	0	15	2	1	1	2	4	0	0	0	0	0	0	3	11	0,"I had very painful cramps with Very Heavy bleeding that lasted for 5 days! and this cycle repeated every 21 days! So I would have a full period twice a month!! I was miserable and had to schedule my life around my cycle, because I was doubled over in pain or afraid of the embarrasment of bleeding onto my clothes! A friend recomended drinking this tea and my life changed!! I no longer have ANY Cramps!! the bleeding has subsided to 3 days with a normal flow and now my cycle is regulated to every 26 days or once a month. I have more energy and vitality and dont have to call in sick anymore!! This tea is blessing not only for pregnancy but for your menstrual cycle as well!! I tell every woman I know about this tea!! No need for birth control pills or other hormonal intervention. I love its pleasant light taste and enjoy drinking a cup a day."
2210,607	1955	2n Cycle	Divorced	41769	0	1	13-02-2013	31	302	29	131	32	0	27	6	8	1	7	8	0	0	0	0	0	0	3	11	0,I really like this candy a lot it has a strong coffee type flavor and it is not overly sweet it is not for everyone but I really enjoy it.
2211,10469	1981	Graduation	Together	88325	0	0	05-02-2014	42	519	71	860	93	27	53	1	6	2	9	2	0	0	0	0	0	0	3	11	0,Energy drinks are considerably higher price than coke/pepsi etc.  Your bang for your buck is here on a product that tastes very very much like Red Bull.  Not as much sugar as real RB as well :) Love IT!
